3124049;2;1112;2171;22983;20080811;2;0;1310;1009;BVR;1702;132;11;1;0;50;141;NULL;NULL;NULL;NULL;NULL;0;2001;20080811/2171/2/2/120, 315, 010236263, 0, 0;2008-08-11 17:02:29;NULL;1;0;0;0;1;84978;1;3
3124050;2;1113;2171;22983;20080811;2;0;1310;1009;BVR;1702;132;12;1;0;50;141;NULL;NULL;NULL;NULL;NULL;0;2001;20080811/2171/2/2/121, 315, 010236263, 0, 0;2008-08-11 17:02:29;NULL;1;0;0;0;1;84978;1;3
3124051;2;1114;2171;22983;20080811;2;0;1310;1009;BVR;1702;132;13;1;0;75;141;NULL;NULL;NULL;NULL;NULL;0;2001;20080811/2171/2/2/122, 315, 010121627, 0, 0;2008-08-11 17:02:30;NULL;1;0;0;0;1;84978;1;3
3124052;2;1115;2171;22983;20080811;2;0;1310;1009;BVR;1702;132;14;1;0;1300;141;NULL;NULL;NULL;NULL;NULL;0;2001;20080811/2171/2/2/123, 315, 010121627, 0, 0;2008-08-11 17:02:31;NULL;1;0;0;0;1;84978;1;3
3124053;2;1116;2171;22983;20080811;2;0;1310;1009;BVR;1702;132;15;1;0;32.5;141;NULL;NULL;NULL;NULL;NULL;0;2001;20080811/2171/2/2/124, 315, 010327500, 0, 0;2008-08-11 17:02:32;NULL;1;0;0;0;1;84978;1;3
3124054;2;1117;2171;22983;20080811;2;0;1310;1009;BVR;1702;132;16;1;0;30;141;NULL;NULL;NULL;NULL;NULL;0;2001;20080811/2171/2/2/125, 315, 010668630, 0, 0;2008-08-11 17:02:35;NULL;1;0;0;0;1;84978;1;3
3124055;2;1118;2171;22983;20080811;2;0;1310;1009;BVR;1702;132;17;1;0;41.5;141;NULL;NULL;NULL;NULL;NULL;0;2001;20080811/2171/2/2/126, 315, 010618676, 0, 0;2008-08-11 17:02:35;NULL;1;0;0;0;1;84978;1;3
3124056;2;1119;2171;22983;20080811;2;0;1310;1405;Total du client;1702;132;18;0;0;3267.9;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:02:36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124057;2;1120;2171;22983;20080811;2;0;1310;4000;Lettre standard A;1702;132;19;1;0;1;123;NULL;NULL;NULL;NULL;NULL;0;2003;kg 0.014;2008-08-11 17:02:58;NULL;1;NULL;NULL;NULL;NULL;131178;1;3
3124058;2;1121;2171;22983;20080811;2;0;1310;1405;Total du client;1703;132;20;0;0;3268.9;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:03:03;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124059;2;1122;2171;22983;20080811;2;0;1310;1866;PCDR Carte bloquée;1703;132;21;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2112;Postcard, 359, 5016230005021057114;2008-08-11 17:03:27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124059;2;1123;2171;22983;20080811;2;0;1310;2830;Online Service OK;1703;132;21;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;32768;2000;DSC.PNET.CH;2008-08-11 17:03:27;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124060;2;1124;2171;22983;20080811;2;0;1310;1866;PCDR Carte bloquée;1703;132;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2112;Postcard, 359, 5016230005021057114;2008-08-11 17:03:32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124060;2;1125;2171;22983;20080811;2;0;1310;2830;Online Service OK;1703;132;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;32768;2000;DSC.PNET.CH;2008-08-11 17:03:32;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124061;2;1126;2171;22983;20080811;2;0;1310;1405;Total du client;1703;132;23;0;0;3268.9;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:03:34;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124062;2;1127;2171;22983;20080811;2;0;1310;2819;IS Carte bloquée;1703;132;24;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;Numéro PostFinance Card: 5016230005021057114;2008-08-11 17:03:45;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124062;2;1128;2171;22983;20080811;2;0;1310;2830;Online Service OK;1703;132;24;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;32768;2000;DSC.PNET.CH;2008-08-11 17:03:45;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124063;2;1129;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;25;0;0;3268.9;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124064;2;1130;2171;22983;20080811;2;0;1310;1009;BVR;1704;132;26;1;1;41.5;141;3124055;2;132;17;1702;12632256;2001;20080811/2171/2/2/126, 315, 010618676, 0, 0;2008-08-11 17:04:20;NULL;1;0;0;0;1;84978;1;3
3124065;2;1131;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;27;0;0;3227.4;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:21;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124066;2;1132;2171;22983;20080811;2;0;1310;1009;BVR;1704;132;28;1;1;41.5;141;3124064;2;132;26;NULL;12632256;2001;20080811/2171/2/2/126, 315, 010618676, 0, 0;2008-08-11 17:04:26;NULL;1;0;0;0;1;84978;1;3
3124067;2;1133;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;29;0;0;3185.9;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124068;2;1134;2171;22983;20080811;2;0;1310;1009;BVR;1704;132;30;1;1;30;141;3124054;2;132;16;1702;12632256;2001;20080811/2171/2/2/125, 315, 010668630, 0, 0;2008-08-11 17:04:31;NULL;1;0;0;0;1;84978;1;3
3124069;2;1135;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;31;0;0;3155.9;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:31;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124070;2;1136;2171;22983;20080811;2;0;1310;1009;BVR;1704;132;32;1;1;32.5;141;3124053;2;132;15;1702;12632256;2001;20080811/2171/2/2/124, 315, 010327500, 0, 0;2008-08-11 17:04:37;NULL;1;0;0;0;1;84978;1;3
3124071;2;1137;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;33;0;0;3123.4;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124072;2;1138;2171;22983;20080811;2;0;1310;1009;BVR;1704;132;34;1;1;1300;141;3124052;2;132;14;1702;12632256;2001;20080811/2171/2/2/123, 315, 010121627, 0, 0;2008-08-11 17:04:41;NULL;1;0;0;0;1;84978;1;3
3124073;2;1139;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;35;0;0;1823.4;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124074;2;1140;2171;22983;20080811;2;0;1310;1009;BVR;1704;132;36;1;1;75;141;3124051;2;132;13;1702;12632256;2001;20080811/2171/2/2/122, 315, 010121627, 0, 0;2008-08-11 17:04:46;NULL;1;0;0;0;1;84978;1;3
3124075;2;1141;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;37;0;0;1748.4;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124076;2;1142;2171;22983;20080811;2;0;1310;1009;BVR;1704;132;38;1;1;50;141;3124050;2;132;12;1702;12632256;2001;20080811/2171/2/2/121, 315, 010236263, 0, 0;2008-08-11 17:04:51;NULL;1;0;0;0;1;84978;1;3
3124077;2;1143;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;39;0;0;1698.4;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:52;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124078;2;1144;2171;22983;20080811;2;0;1310;1009;BVR;1704;132;40;1;1;50;141;3124049;2;132;11;1702;12632256;2001;20080811/2171/2/2/120, 315, 010236263, 0, 0;2008-08-11 17:04:57;NULL;1;0;0;0;1;84978;1;3
3124079;2;1145;2171;22983;20080811;2;0;1310;1405;Total du client;1704;132;41;0;0;1648.4;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:04:58;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124080;2;1146;2171;22983;20080811;2;0;1310;1009;BVR;1705;132;42;1;1;74.3;141;3124048;2;132;10;1702;12632256;2001;20080811/2171/2/2/119, 315, 010230504, 0, 0;2008-08-11 17:05:04;NULL;1;0;0;0;1;84978;1;3
3124081;2;1147;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;43;0;0;1574.1;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:04;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124082;2;1148;2171;22983;20080811;2;0;1310;1009;BVR;1705;132;44;1;1;253.8;141;3124047;2;132;9;1702;12632256;2001;20080811/2171/2/2/118, 315, 010329008, 0, 0;2008-08-11 17:05:09;NULL;1;0;0;0;1;84978;1;3
3124083;2;1149;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;45;0;0;1320.3;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:10;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124084;2;1150;2171;22983;20080811;2;0;1310;1009;BVR;1705;132;46;1;1;224.6;141;3124046;2;132;8;1702;12632256;2001;20080811/2171/2/2/117, 315, 010329008, 0, 0;2008-08-11 17:05:16;NULL;1;0;0;0;1;84978;1;3
3124085;2;1151;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;47;0;0;1095.7;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124086;2;1152;2171;22983;20080811;2;0;1310;1009;BVR;1705;132;48;1;1;59.7;141;3124045;2;132;7;1702;12632256;2001;20080811/2171/2/2/116, 315, 010230504, 0, 0;2008-08-11 17:05:22;NULL;1;0;0;0;1;84978;1;3
3124087;2;1153;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;49;0;0;1036;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124088;2;1154;2171;22983;20080811;2;0;1310;1009;BVR;1705;132;50;1;1;22;141;3124044;2;132;6;1702;12632256;2001;20080811/2171/2/2/115, 315, 010370000, 0, 0;2008-08-11 17:05:29;NULL;1;0;0;0;1;84978;1;3
3124089;2;1155;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;51;0;0;1014;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:30;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124090;2;1156;2171;22983;20080811;2;0;1310;1009;BVR;1705;132;52;1;1;200;141;3124043;2;132;5;1702;12632256;2001;20080811/2171/2/2/114, 314, 010140866, 0, 0;2008-08-11 17:05:36;NULL;1;0;0;0;1;84978;1;3
3124091;2;1157;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;53;0;0;814;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124092;2;1158;2171;22983;20080811;2;0;1310;1010;BVR;1705;132;54;1;1;200;141;3124042;2;132;4;1702;12632256;2001;20080811/2171/2/2/113, 312, 15817, 0, 0;2008-08-11 17:05:43;NULL;1;0;0;0;1;84978;1;3
3124093;2;1159;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;55;0;0;614;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:43;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124094;2;1160;2171;22983;20080811;2;0;1310;1009;BVR;1705;132;56;1;1;54.5;141;3124041;2;132;3;1702;12632256;2001;20080811/2171/2/2/112, 315, 010545017, 0, 0;2008-08-11 17:05:50;NULL;1;0;0;0;1;84978;1;3
3124095;2;1161;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;57;0;0;559.5;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124096;2;1162;2171;22983;20080811;2;0;1310;1005;BV;1705;132;58;1;1;400;141;3124040;2;132;2;1702;12632256;2001;20080811/2171/2/2/111, 321, 100030680, 0, 0;2008-08-11 17:05:57;NULL;1;0;0;0;1;84979;1;3
3124097;2;1163;2171;22983;20080811;2;0;1310;1405;Total du client;1705;132;59;0;0;159.5;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:05:57;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124098;2;1164;2171;22983;20080811;2;0;1310;1009;BVR;1706;132;60;1;1;200;141;3124039;2;132;1;1702;12632256;2001;20080811/2171/2/2/110, 311, 53002, 0, 0;2008-08-11 17:06:03;NULL;1;0;0;0;1;84978;1;3
3124099;2;1165;2171;22983;20080811;2;0;1310;1405;Total du client;1706;132;61;0;0;-40.5;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:06:03;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124100;2;1166;2171;22983;20080811;2;0;1310;1405;Total du client;1707;132;62;0;0;-40.5;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:07:19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124101;2;1167;2171;22983;20080811;2;0;1310;1405;Total du client;1708;132;63;0;0;-40.5;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:08:46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124102;2;1168;2171;22983;20080811;2;0;1310;1402;Argent rendu;1709;132;64;0;0;40.5;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:09:39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124103;2;1169;2171;22983;20080811;2;0;1310;4027;KIS PF-PV NOK;1709;132;65;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2000;NULL;2008-08-11 17:09:40;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
3124104;2;1170;2171;22983;20080811;2;0;1310;2001;Nouveau client;1709;132;66;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16711680;2000;NULL;2008-08-11 17:09:41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3
